work_id,title,publish_year
249466242553459948,The Murders in the Rue Morgue: The Dupin Tales,1977
4164887579065733340,How to Live on 24 Hours a Day,1954
16762094281792498287,The Snow Gypsy,1960
9021673031080693853,There Was an Old Lady Who Swallowed a Fly,1957
12286974025814118394,Fearless: The Undaunted Courage and Ultimate Sacrifice of Navy SEAL Team SIX Operator Adam Brown,1997
15397262280442106593,Magician: Master,1967
15291393639582479255,Talk Like TED: The 9 Public-Speaking Secrets of the World's Top Minds,1977
7230793697375070038,Greenglass House,2007
12571420973271421827,com ÙØ³ÙØ§Ù,1952
10635489543418702715,The Axion Esti,2017
10290702717314456543,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",1964
5841978703894523117,The Map That Changed the World: William Smith and the Birth of Modern Geology,1962
9513316192651249400,Terms of Endearment,1952
9989326157396402792,Collected Ghost Stories,1954
7550178598909119572,The Origins of Totalitarianism,2024
11511546207927412680,John Dies at the End,2004
6477682846270945404,Mindful Being,1953
13737173601929403927,March: Book Three,2018
10860516671083556491,"First, We Make the Beast Beautiful: A New Story About Anxiety",1965
5461250284211702221,The Intuitionist,1959
1922828535180378368,The Counterfeiters,1991
18169393542471346914,Yarrow,2025
15744435325584109895,Dreams of Gods & Monsters,1974
1192487425283471579,The Women in the Castle,1987
5589102927871869404,Dream Story,1965
11660288886022795288,It's Not About the Bike: My Journey Back to Life,1979
906568876245739030,The Worst Witch,1992
16357568487833246694,"The History of Sexuality, Volume 1: An Introduction",1958
11241449518694795548,Reamde,2009
18317073787737731661,Life & Times of Michael K,2009
758431130410732491,Washington's Crossing,1958
17456903693064943362,The Hundred-Foot Journey,1979
14548985563488441083,Inny Åwiat,2016
1218810970809679526,Dead Beat,1989
6925087844091729518,The Prefect,2016
14879060239664966349,Healing the Shame that Binds You,1996
11477185688138920632,The Twilight Saga Complete Collection,1994
4877866075307187494,Half Broke Horses,1962
2298432030653086041,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,2003
18123153689562600295,The Story of an Hour,1971
2301444791792400061,Strange Pilgrims: Twelve Stories,1956
10190355173705209746,Heart of Darfur,2022
12726915340155363062,Stop Walking on Eggshells: Taking Your Life Back When Someone You Care about Has Borderline Personality Disorder,2004
4540087154976871645,The Rent Collector,1995
16674480372235327968,The Periodic Table,2004
3144117181549168658,The Only Alien on the Planet,1993
12766950237247727025,My Sister Jodie,1973
9253806394679983660,Scientific Miracles in Ocean and Animals,2013
58534721986403525,Hope: A Tragedy,1961
14600696030209488958,A Day No Pigs Would Die,2023
1511801722969626367,Bloodlands: Europe Between Hitler and Stalin,2019
5289994659223865921,Torn Together,1983
11874831491842599118,Media Control: The Spectacular Achievements of Propaganda,2006
6434019201628194541,And Then it Rained: Lessons for Life,1953
16033096974561209031,F*ck Feelings: One Shrink's Practical Advice for Managing All Life's Impossible Problems,1962
1570092237998766532,The Bed of Procrustes: Philosophical and Practical Aphorisms,2011
3128546662925847789,Jayber Crow,1952
10612753249595993569,"Black Skin, White Masks",1989
1236837731368126444,The Man Who Planted Trees,1952
11766319660638342259,Mythago Wood,1983
17301495189812210644,Islandia,1985
9377879574512686977,Godless: The Church of Liberalism,1952
4910275156719874273,Candide and Other Stories,1956
11102064019272588655,"The Hobbit, Part One",1951
6246767378636287143,Horse Heaven,1985
14449796011278206212,The Master of Go,1956
9240821731125387615,The King of Attolia,2002
9870147667231503868,Vidas Secas,2021
7343413429890083089,The Secret Diary of Anne Boleyn,2014
3017460750556731951,Pollyanna Grows Up,1963
5382708604177742600,I Shall Wear Midnight,1960
7241664088072711202,Born Again,1951
16412710032034975422,Behold the Dreamers,2006
16177714257576446213,A Civil Campaign,1982
17356124138950106773,The Naked Ape,1964
14688028902385229559,The Complete Saki,1960
17270240103164917660,I Am David,2023
16115144933542211265,A Fatal Grace,2003
1313363591476607438,Leo Tolstoy's War and Peace,2006
1823029422578149113,Tennis Shoes Among the Nephites,2004
17308584564272279182,Shibumi,2012
17274366321718850210,Tweak: Growing Up On Methamphetamines,1963
13418874560588369142,Paradise Lost and Paradise Regained,2014
6110692647969458839,MemÃ³rias PÃ³stumas de BrÃ¡s Cubas,1982
15359782945829178678,Nice Girls Don't Get the Corner Office: 101 Unconscious Mistakes Women Make That Sabotage Their Careers,2005
17634202404154483165,The Dreaming Void,2020
16560354944914739929,Now We Are Six,1999
2069635472349606019,The Algebraist,1987
4140173145698992523,Augustus,2013
5832474886058394565,Through Time Into Healing,2024
11767779130930776191,The Goal: A Process of Ongoing Improvement,1994
7104451380702485653,Pinocchio,2004
708687279539001818,The Code: The Five Secrets of Teen Success,1950
8072306266309295083,Moe Howard Died for Our Sins,2023
4335853948407158489,Ordeal,1995
2370164036263027218,Dutch,1955
15632462465262756674,Where the Deer Dwell,1954
18364333944379757476,Barriers of the New World,1991
16139453713829983532,Adventure-Pom!,1989
9575327565101697445,Non Friction,2001
17237273443784196508,Unthinkable Consequences,1987
12654151598949080954,"One Piece, Volume 1: Romance Dawn",1985
3567162001020876795,Sparks,2004
8538233510726515929,Sky Child,2024
11885805615267428147,The Rainbow Bridge: Bridge to Inner Peace and to World Peace,1984
3300603764379473067,The Short Life of Sparrows,2015
11159410361596906245,Dyslexic and Un-Stoppable: How Dyslexia Helps Us Create the Life of Our Dreams and How You Can Do It Too,2008
2260472053458462712,Living My Life,1971
13982903297130699603,Complicate Me,1960
17188960522553056693,Fighting The Storm,2023
3477353990058605071,Dawn of Procyon,1980
9557928572406316280,Secret of the Cassin's Family Curse,1966
18262518552624691990,Lady Thatcher's Wink,1988
7333139844955850629,Cara's Twelve,1980
7673626903993471500,The Devil's Prayer,2009
1048110535278647055,Forty Autumns: A Family's Story of Courage and Survival on Both Sides of the Berlin Wall,1964
16438537621440777188,Under The Rug: The Unforgettable Forgotten,1952
5476647897160589396,Single-Minded,1996
5656132254054379115,Easy Money Management: A Give and Save 3-6-5 Approach to Personal Finance,1961
287794195287056972,The Association,1971
2793441214507202376,Magic Melody: Power of Kindness,2019
9506681016788595743,They Come in All Colors,2021
8347756952028285803,LOVE OVER CAPPUCCINO,2013
3809059610643974018,The Thresher,1980
5199443649570056439,The City of Joy,2013
11778831596347454046,Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered,2009
1666765324148373798,The Target Is H,2000
15955024153088791691,Economics in One Lesson,1994
133942648162118578,The Robber Hotzenplotz,2017
4684174715494920443,Spell Bound,2002
1987944025140239785,Sweet Oblivion,2010
16561532825238834730,Demon Singer I,1974
1860220190059440865,Scarlet Crosses: The Truth Lies Within,2005
5231631734103999982,Soft Tortures,2006
18074362444549136808,Chinese Astrology for Health and Wellbeing,2022
8274322238635083070,Sea Prayer,2000
14362225717058243523,Original Sin,1952
3775693960650722970,Nutrition and Physical Degeneration: A Comparison of Primitive and Modern Diets and Their Effects,1966
9850574797351121127,The Mind,1998
12526556655107010363,The Sheltering Sky,1976
8468889854305934260,Warrior King Legacy,1958
9909502305040818362,A Dry White Season,1983
13762663006174954219,Mrs. Bridge,1964
7189255824769567084,Twisting My Kaleidoscope,1968
14708279853507563750,Ø³Ø§Ù Ø¨ÙÙØ§,1985
5150500429427992799,Traces of My Love: The Secrets of Heart,1958
2674568563525418016,Adhaata Asao's Liege,2021
6290598253054036444,A Cry to War,2021
2234780824372583933,Prometheus Bound and Other Plays,1977
1762375321559724303,The Fourth Queen,1950
7595802306801449770,Love Dreams,1950
9105176332545101975,The Uses of Enchantment: The Meaning and Importance of Fairy Tales,2003
14762580965902688295,Letter to a Child Never Born,1958
12258417636497018829,The Bookmaker of Business: A Financial Tale,1960
10205985142260016912,Lemon Girl,1997
8636170739201451247,Bluefish,1994
8950673300303624335,The Unknown She,1959
8013447031982916980,Road to Nowhere,1963
13406187483471956633,When the Lion Feeds,1964
647491862179452944,Rush Revere and the Brave Pilgrims,1997
2052799983944522000,The English Spy,1977
10119583318868336101,Journey by Moonlight,2006
12528429381911031532,One Night at the Call Center,1998
15774846367019418068,The Corporation: The Pathological Pursuit of Profit and Power,2008
11077688203825178952,A Lua de Joana,2004
16529091254233132105,Telling Time by the Shadows,2023
16980877408944384085,Only the Paranoid Survive. Lessons from the CEO of INTEL Corporation,1968
17706081866108985778,Spilled Coffee,1954
4108051207767291574,Kris,1979
15032172491392821242,"365 Fun, Uplifting, and Inspirational Quotes from all the Top Movies",2025
16597634293635015957,Bentwhistle The Dragon in A Chilling Revelation,2018
13674979757036311442,The Library of Babel,2006
14666225249245209698,Trust Trilogy,1977
11446808300235803326,Unsaid,1999
399549140005467216,Soldier and Spice - An Army Wife's Life,2021
1561602436934313028,Anne Hawksmoor: Time in the Tower,1953
4234617194423642524,"Opiate Addiction - The Painkiller Addiction Epidemic, Heroin Addiction and the Way Out",1993
4362174716582534677,Liberty Defined: 50 Essential Issues That Affect Our Freedom,1993
5631841977133848391,Doctors,2016
3954239034318705055,The Secret of Childhood,2023
17023504382078841841,Shades of Blue,2007
10180654313541403538,The Quran: English Meanings and Notes,1982
14066286440509296231,A New Forest Witch,2018
4608054297344064733,Shadow Maker,1961
4216775734242947333,Introducing Charlotte,2019
87066879682587900,Solitaire,2019
12890180906247826338,The Little Stranger,1977
6007396527706271670,Pangaea,1966
3721566223536545068,Ray of Sunlight,2001
2302746056788391884,"El amor, las mujeres y la vida",2007
11943881752736373927,The Illicit Happiness of Other People,1971
17403018731471522200,Persona normal,1962
17198550765493594778,Resistance,2017
6163887260057002293,"Proposed Roads to Freedom: Socialism, Anarchism and Syndicalism",2025
13541076281695460930,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,1956
17392684900082966575,Mage Blood,1957
11077835599304973270,Supergirl Mixtapes,2022
13970284894650331765,Alchemist of the East,1974
12597596456352479310,Between the World and Me,2014
17021852195495178238,All About Love: New Visions,1977
13082013125442177130,Targeted for Murder,2006
17250748449739571048,The Standard Grand,2003
7173546308828720854,Fracked,2020
14023616572419345059,Desolation,1984
3538592328029131229,Destiny of Souls: New Case Studies of Life Between Lives,1971
575072014038152597,I'd rather Starve than Cook!,2017
9690720282088063481,Hungerspelen,1991
1551476772599701505,The Truth-Seekerâs Handbook: A Science-Based Guide,1981
7163303310995658642,Istorii cu Vlad ÈepeÈ,2020
39805579222901303,Stories Of The Prophets,2003
13522370176253986777,The Illusion of Murder,1963
13429929034360775998,Percy Jackson and the Greek Gods (English),1950
141150592626112752,Ø¨ÙÙ Ø§ÙÙØµØ±ÙÙ,2004
17078833538711011518,The Prison of Deviants,1999
14674434955421498003,Every Love Story Is a Ghost Story: A Life of David Foster Wallace,1955
16285130868392077225,The Mystery of Marriage: Meditations on the Miracle,2014
1545886561116130938,The Enemy Within,1962
11785658697474070791,Shabanu: Daughter of the Wind,1994
9693403150004016651,Prayer for a Child,1981
328662418007382657,Home Repair,2021
2564294637044511861,Broken: My Story of Addiction and Redemption,1996
14322617341991192969,Alicia: My Story,2022
13406603471590335477,The Mysterious Stranger,1960
2952956762034292978,Witch Song,2014
2972321604945885879,The Irresistible Revolution: Living as an Ordinary Radical,2006
1540226269931766300,How the Mind Works,1989
16085766693660759762,Ramayana,1955
9169255537162869998,Ø§ÙØ£Ø³ÙØ¯ ÙÙÙÙ Ø¨Ù,2017
12970707874748401691,SmaragdgrÃ¼n,1976
8796249966307530424,The Last Day of a Condemned Man,1981
13034973555188788958,The Unfettered Mind: Writings of the Zen Master to the Sword Master,1996
14285279580734958880,The Nightlife: Las Vegas,1962
14341822566591757867,The Deep End of the Ocean,2017
13197040266820054050,à´à´àµà´àµà´µà´¿à´¤à´ | Aatujeevitham,1982
5324768102379532004,"There's More to Life Than This: Healing Messages, Remarkable Stories, and Insight About the Other Side from the Long Island Medium",2000
4071196775997201409,A Flicker of Light,1991
9879797928134713948,"Yes, That's What They Call Me, Nobody",1980
1763433250270129138,The Land Uncharted,1971
14993609870135665230,Sinnabar,1964
9266007036662935329,Outpassage,1966
17303497976303078404,The Clash,1950
1509732658718880596,Liberty,1954
3472539340079957952,The Starving Heart,1996
10622692416166637157,à²à²µà²°à²£ [Aavarana],1952
616270870259095265,Colors of the Mountain,1970
903487137344497511,ÚØ´ÙâÙØ§ÛØ´,1952
7734838814028573717,The Divan,1956
4993148867666818313,Long Live Phoenixes,1974
11336697630472460517,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,2014
13848395276559533077,The Birth of Death,2002
17800822685243020514,Forgotten Bones,2002
11419732809001201934,Devolution: A Firsthand Account of the Rainier Sasquatch Massacre,1993
5443577457876122867,House of Earth and Blood,1976
6161269946765888358,The Fireman,2008
1382585025746260808,NausicaÃ¤ of the Valley of the Wind: The Complete Series,2000
